Name,Att.rush,Yds.rush,TD.rush,Rec.catch,Yds.catch,TD.catch,Cmp.pass,Att.pass,Yds.pass,TD.pass,Int.pass,FGA,FGM,XPM,Fmb,Tm,Pos
Jordan Mason,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,SFO,rb
Jordan Wilkins,6,31,0,4,15,0,0,0,0,0,0,0,0,0,0,IND,rb
Josh Allen,81,561,5,0,0,0,262,410,3183,23,11,0,0,0,9,BUF,qb
Josh Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,wr
Josh Jacobs,216,1159,9,40,325,0,0,0,0,0,0,0,0,0,1,LVR,rb
Josh Lambo,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TEN,k
Josh Oliver,0,0,0,11,130,2,0,0,0,0,0,0,0,0,0,BAL,te
Josh Reynolds,0,0,0,26,357,2,0,0,0,0,0,0,0,0,0,DET,wr
Joshua Kelley,25,108,1,9,72,0,0,0,0,0,0,0,0,0,0,LAC,rb
Joshua Palmer,1,4,0,50,552,3,0,0,0,0,0,0,0,0,1,LAC,wr
Josiah Deguara,0,0,0,11,106,0,0,0,0,0,0,0,0,0,0,GNB,te
JuJu Smith-Schuster,0,0,0,49,653,2,0,0,0,0,0,0,0,0,2,KAN,wr
Julio Jones,4,32,0,14,218,2,0,0,0,0,0,0,0,0,0,TAM,wr
Justice Hill,40,223,0,8,35,0,0,0,0,0,0,0,0,0,1,BAL,rb
Justin Fields,122,834,7,0,0,0,136,228,1642,13,8,0,0,0,13,CHI,qb
Justin Herbert,36,128,0,2,-10,0,312,463,3004,19,7,0,0,0,3,LAC,qb
Justin Jackson,29,130,0,6,44,1,0,0,0,0,0,0,0,0,0,DET,rb
Justin Jefferson,2,13,1,81,1232,5,2,2,34,0,0,0,0,0,0,MIN,wr
Justin Tucker,0,0,0,0,0,0,0,0,0,0,0,27,24,27,0,BAL,k
Justin Watson,0,0,0,12,206,2,0,0,0,0,0,0,0,0,0,KAN,wr
Juwan Johnson,0,0,0,31,349,5,0,0,0,0,0,0,0,0,0,NOR,te
Juwann Winfree,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,GNB,wr
K.J. Osborn,3,6,0,28,245,2,0,0,0,0,0,0,0,0,0,MIN,wr
Ka'imi Fairbairn,0,0,0,0,0,0,0,0,0,0,0,21,19,15,0,HOU,k
Kadarius Toney,4,56,0,8,69,1,0,0,0,0,0,0,0,0,0,2TM,wr
Kalif Raymond,4,30,0,30,370,0,0,0,0,0,0,0,0,0,3,DET,wr
Kareem Hunt,93,361,3,23,155,1,0,0,0,0,0,0,0,0,0,CLE,rb
KaVontae Turpin,3,17,0,1,9,0,0,0,0,0,0,0,0,0,1,DAL,wr
Ke'Shawn Vaughn,8,21,0,1,11,0,0,0,0,0,0,0,0,0,0,TAM,rb
Keaontay Ingram,21,52,1,2,23,0,0,0,0,0,0,0,0,0,0,ARI,rb
Keelan Cole,0,0,0,6,75,0,0,0,0,0,0,0,0,0,1,LVR,wr
Keenan Allen,0,0,0,16,220,1,0,0,0,0,0,0,0,0,1,LAC,wr
Keith Kirkwood,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,NOR,wr
Keith Smith,1,2,0,1,8,0,0,0,0,0,0,0,0,0,0,ATL,fb
Keke Coutee,0,0,0,1,20,0,0,0,0,0,0,0,0,0,3,IND,wr
Ken Walker III,135,613,9,19,116,0,0,0,0,0,0,0,0,0,0,SEA,rb
Kendall Blanton,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,LAR,te
Kendall Hinton,1,13,0,18,262,0,0,0,0,0,0,0,0,0,0,DEN,wr
Kendrick Bourne,4,8,0,18,211,0,0,0,0,0,0,0,0,0,2,NWE,wr
Kene Nwangwu,4,1,0,1,5,0,0,0,0,0,0,0,0,0,0,MIN,rb
Kenneth Gainwell,38,168,4,10,57,0,0,0,0,0,0,0,0,0,0,PHI,rb
Kenny Golladay,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,NYG,wr
Kenny Pickett,35,195,3,0,0,0,175,265,1600,3,8,0,0,0,3,PIT,qb
Kenyan Drake,85,392,3,11,52,1,0,0,0,0,0,0,0,0,0,BAL,rb
Kevin Harris,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NWE,rb
Kevin White,0,0,0,2,74,0,0,0,0,0,0,0,0,0,0,NOR,wr
KhaDarel Hodge,0,0,0,12,197,1,0,0,0,0,0,0,0,0,0,ATL,wr
Khalil Herbert,108,643,4,6,62,1,0,0,0,0,0,0,0,0,0,CHI,rb
Khalil Shakir,0,0,0,7,118,1,0,0,0,0,0,0,0,0,0,BUF,wr
Khari Blasingame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,fb
Kirk Cousins,22,49,2,0,0,0,269,414,2760,17,9,0,0,0,5,MIN,qb
KJ Hamler,2,23,0,7,165,0,0,0,0,0,0,0,0,0,0,DEN,wr
Ko Kieft,0,0,0,5,57,1,0,0,0,0,0,0,0,0,0,TAM,te
Kyle Allen,4,12,0,0,0,0,26,39,215,1,2,0,0,0,2,HOU,qb
Kyle Juszczyk,4,14,1,13,155,0,0,0,0,0,0,0,0,0,0,SFO,fb
Kyle Philips,0,0,0,8,78,0,0,0,0,0,0,0,0,0,2,TEN,wr
Kyle Pitts,0,0,0,28,356,2,0,0,0,0,0,0,0,0,0,ATL,te
Kyle Rudolph,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,TAM,te
Kylen Granson,1,0,0,25,249,0,0,0,0,0,0,0,0,0,1,IND,te
Kyler Murray,66,415,3,0,0,0,258,389,2359,14,7,0,0,0,8,ARI,qb
Kylin Hill,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB,rb
Kyren Williams,19,80,0,7,63,0,0,0,0,0,0,0,0,0,0,LAR,rb
Lamar Jackson,111,755,3,0,0,0,200,322,2231,17,7,0,0,0,5,BAL,qb
Lance McCutcheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,wr
Latavius Murray,87,358,4,13,70,0,0,0,0,0,0,0,0,0,0,2TM,rb
Laviska Shenault Jr.,6,50,1,17,167,1,0,0,0,0,0,0,0,0,0,CAR,wr
Lawrence Cager,0,0,0,5,49,1,0,0,0,0,0,0,0,0,0,2TM,te
Leonard Fournette,135,462,3,43,315,3,0,1,0,0,1,0,0,0,0,TAM,rb
Lil'Jordan Humphrey,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,NWE,wr
Logan Thomas,0,0,0,21,190,1,0,0,0,0,0,0,0,0,0,WAS,te
Luke Farrell,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,JAX,te
M.J. Stewart,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,db
Mac Jones,27,81,1,0,0,0,162,234,1768,6,7,0,0,0,3,NWE,qb
Mack Hollins,1,0,0,40,531,3,1,1,4,0,0,0,0,0,0,LVR,wr
Malcolm Brown,14,34,0,2,23,0,0,0,0,0,0,0,0,0,0,LAR,rb
Malik Davis,20,74,0,4,40,0,0,0,0,0,0,0,0,0,0,DAL,rb
Malik Willis,18,64,0,0,0,0,12,30,141,0,1,0,0,0,2,TEN,qb
Marcedes Lewis,0,0,0,3,20,1,0,0,0,0,0,0,0,0,0,GNB,te
Marcus Allen,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,lb
Marcus Johnson,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,NYG,wr
Marcus Mariota,82,421,4,0,0,0,171,276,2046,14,8,0,0,0,8,ATL,qb
Mark Andrews,2,7,0,52,601,5,0,0,0,0,0,0,0,0,1,BAL,te
Mark Ingram II,55,206,1,11,46,0,0,0,0,0,0,0,0,0,2,NOR,rb
Marlon Mack,2,7,0,1,5,0,0,0,0,0,0,0,0,0,0,2TM,NA
Marquez Callaway,0,0,0,16,158,1,0,0,0,0,0,0,0,0,0,NOR,wr
Marquez Valdes-Scantling,1,-3,0,31,515,1,0,0,0,0,0,0,0,0,0,KAN,wr
Marquise Brown,0,0,0,49,531,3,0,0,0,0,0,0,0,0,1,ARI,wr
Marquise Goodwin,1,7,0,19,265,3,0,0,0,0,0,0,0,0,0,SEA,wr
Marvin Jones Jr.,0,0,0,31,368,2,0,0,0,0,0,0,0,0,0,JAX,wr
Mason Crosby,0,0,0,0,0,0,0,0,0,0,0,16,13,24,0,GNB,k
Mason Kinsey,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,TEN,wr
Mason Schreck,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,HOU,te
Matt Ammendola,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,2TM,k
Matt Breida,34,112,1,8,79,0,0,0,0,0,0,0,0,0,0,NYG,rb
Matt Gay,0,0,0,0,0,0,0,0,0,0,0,16,15,19,0,LAR,k
Matt Prater,0,0,0,0,0,0,0,0,0,0,0,11,10,13,0,ARI,k
Matt Ryan,21,72,1,0,0,0,269,391,2642,11,10,0,0,0,13,IND,qb
Matthew Stafford,13,9,1,0,0,0,206,303,2087,10,8,0,0,0,5,LAR,qb
Matthew Wright,0,0,0,0,0,0,0,0,0,0,0,14,11,14,0,2TM,k
Matthias Farley,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,s
Maurice Alexander,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,DET,wr
Maxx Williams,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,ARI,te
Mecole Hardman,4,31,2,25,297,4,0,0,0,0,0,0,0,0,1,KAN,wr
Melvin Gordon III,90,318,2,25,223,0,0,0,0,0,0,0,0,0,5,DEN,rb
Michael Badgley,0,0,0,0,0,0,0,0,0,0,0,12,11,14,0,2TM,k
Michael Bandy,0,0,0,9,74,0,0,0,0,0,0,0,0,0,0,LAC,wr
Michael Burton,4,7,0,2,11,0,0,0,0,0,0,0,0,0,0,KAN,fb
Michael Carter,99,370,3,28,209,0,0,0,0,0,0,0,0,0,1,NYJ,rb
Michael Dickson,2,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,SEA,p
Michael Gallup,0,0,0,24,274,1,0,0,0,0,0,0,0,0,0,DAL,wr
Michael Pittman Jr.,0,0,0,74,739,2,0,0,0,0,0,0,0,0,2,IND,wr
Michael Thomas,0,0,0,16,171,3,0,0,0,0,0,0,0,0,0,NOR,wr
Michael Woods II,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,CLE,wr
Mike Boone,15,82,0,6,61,0,0,0,0,0,0,0,0,0,0,DEN,rb
Mike Davis,8,18,0,2,4,0,0,0,0,0,0,0,0,0,1,BAL,rb
Mike Evans,0,0,0,51,702,3,0,0,0,0,0,0,0,0,0,TAM,wr
Mike Gesicki,0,0,0,24,269,4,0,0,0,0,0,0,0,0,0,MIA,te
Mike Strachan,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,IND,wr
Mike Thomas,0,0,0,2,38,0,0,0,0,0,0,0,0,0,0,CIN,wr
Mike White,3,2,0,0,0,0,22,28,315,3,0,0,0,0,0,NYJ,qb
Mike Williams,0,0,0,38,510,3,0,0,0,0,0,0,0,0,0,LAC,wr
Miles Boykin,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,PIT,wr
Miles Sanders,177,900,8,15,60,0,0,0,0,0,0,0,0,0,0,PHI,rb
Miller Forristall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,te
Mitch Trubisky,13,29,1,0,0,0,78,128,797,3,2,0,0,0,0,PIT,qb
Mitchell Wilcox,0,0,0,6,47,0,0,0,0,0,0,0,0,0,0,CIN,te
Mo Alie-Cox,0,0,0,16,177,2,0,0,0,0,0,0,0,0,0,IND,te
Montrell Washington,4,31,0,4,2,0,0,0,0,0,0,0,0,0,4,DEN,wr
MyCole Pruitt,0,0,0,6,34,2,0,0,0,0,0,0,0,0,0,ATL,te
Myles Gaskin,10,26,0,4,28,0,0,0,0,0,0,0,0,0,0,MIA,rb
N'Keal Harry,0,0,0,4,44,1,0,0,0,0,0,0,0,0,0,CHI,wr
Najee Harris,158,585,4,29,142,2,1,1,4,0,0,0,0,0,2,PIT,rb
Nelson Agholor,0,0,0,23,310,2,0,0,0,0,0,0,0,0,2,NWE,wr
Nick Chubb,200,1039,12,17,152,0,0,0,0,0,0,0,0,0,1,CLE,rb
Nick Folk,0,0,0,0,0,0,0,0,0,0,0,28,24,23,0,NWE,k
Nick Mullens,0,0,0,0,0,0,6,8,51,0,0,0,0,0,0,MIN,qb
Nick Sciba,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,PIT,k
Nick Vannett,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,NOR,te
Nick Westbrook-Ikhine,0,0,0,18,343,2,0,0,0,0,0,0,0,0,0,TEN,wr
Nico Collins,0,0,0,34,446,1,0,0,0,0,0,0,0,0,0,HOU,wr
Noah Brown,0,0,0,28,384,1,0,0,0,0,0,0,0,0,1,DAL,wr
Noah Fant,0,0,0,33,340,1,0,0,0,0,0,0,0,0,0,SEA,te
Noah Gray,1,1,1,18,174,1,0,0,0,0,0,0,0,0,0,KAN,te
Noah Togiai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,te
Nyheim Hines,20,31,1,26,197,0,0,0,0,0,0,0,0,0,1,2TM,rb
O.J. Howard,0,0,0,9,119,2,0,0,0,0,0,0,0,0,0,HOU,te
Olamide Zaccheaus,2,7,0,30,465,2,0,0,0,0,0,0,0,0,1,ATL,wr
Parker Hesse,0,0,0,6,59,0,0,0,0,0,0,0,0,0,0,ATL,te
Parris Campbell,2,29,0,46,454,3,0,0,0,0,0,0,0,0,0,IND,wr
Pat Freiermuth,0,0,0,47,521,1,0,0,0,0,0,0,0,0,0,PIT,te
Patrick Mahomes II,42,274,1,0,0,0,292,442,3585,29,8,0,0,0,4,KAN,qb
Patrick Ricard,5,14,0,10,74,0,0,0,0,0,0,0,0,0,0,BAL,fb
Penny Hart,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,SEA,wr
Peyton Hendershot,1,2,1,10,83,1,0,0,0,0,0,0,0,0,1,DAL,te
Pharaoh Brown,0,0,0,11,106,0,0,0,0,0,0,0,0,0,0,2TM,te
Phillip Dorsett II,0,0,0,10,162,1,0,0,0,0,0,0,0,0,0,HOU,wr
Phillip Lindsay,15,49,0,6,19,0,0,0,0,0,0,0,0,0,0,IND,rb
Pierre Strong Jr.,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NWE,rb
PJ Walker,6,39,0,0,0,0,63,106,731,3,3,0,0,0,0,CAR,qb
Quez Watkins,1,-3,0,17,259,3,0,0,0,0,0,0,0,0,1,PHI,wr
Quintez Cephus,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,DET,wr
Quintin Morris,0,0,0,7,70,0,0,0,0,0,0,0,0,0,1,BUF,te
Rachaad White,74,286,1,29,180,0,0,0,0,0,0,0,0,0,1,TAM,rb
Raheem Blackshear,15,41,1,7,65,0,0,0,0,0,0,0,0,0,1,CAR,rb
Raheem Mostert,118,543,3,17,119,1,0,0,0,0,0,0,0,0,0,MIA,rb
Randall Cobb,0,0,0,26,349,1,0,0,0,0,0,0,0,0,1,GNB,wr
Randy Bullock,0,0,0,0,0,0,0,0,0,0,0,13,11,19,0,TEN,k
Rashaad Penny,57,346,2,4,16,0,0,0,0,0,0,0,0,0,1,SEA,rb
Rashid Shaheed,2,50,1,8,164,1,0,0,0,0,0,0,0,0,0,NOR,wr
Rashod Bateman,0,0,0,15,285,2,0,0,0,0,0,0,0,0,1,BAL,wr
Ray-Ray McCloud,0,0,0,11,174,1,0,0,0,0,0,0,0,0,2,SFO,wr
Reggie Gilliam,0,0,0,7,57,1,0,0,0,0,0,0,0,0,0,BUF,fb
Rex Burkhead,24,83,0,28,164,1,0,1,0,0,0,0,0,0,0,HOU,rb
Rhamondre Stevenson,151,680,4,50,359,1,0,0,0,0,0,0,0,0,0,NWE,rb
Richard Rodgers,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,LAC,te
Richie James Jr.,2,6,0,28,280,2,0,0,0,0,0,0,0,0,3,NYG,wr
Riley Dixon,0,0,0,0,0,0,2,2,18,0,0,0,0,0,0,LAR,p
Riley Patterson,0,0,0,0,0,0,0,0,0,0,0,20,16,22,0,JAX,k
River Cracraft,0,0,0,6,68,2,0,0,0,0,0,0,0,0,0,MIA,wr
Robbie Anderson,0,0,0,15,219,1,0,0,0,0,0,0,0,0,1,2TM,wr
Robbie Gould,0,0,0,0,0,0,0,0,0,0,0,19,16,26,0,SFO,k
Robert Hunt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIA,ol
Robert Tonyan,0,0,0,44,362,1,0,0,0,0,0,0,0,0,0,GNB,te
Robert Woods,0,0,0,32,351,1,0,0,0,0,0,0,0,0,1,TEN,wr
Rodrigo Blankenship,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,2TM,k
Romeo Doubs,1,11,0,31,314,3,0,0,0,0,0,0,0,0,2,GNB,wr
Ronald Jones II,4,12,0,1,22,0,0,0,0,0,0,0,0,0,0,KAN,rb
Rondale Moore,6,-5,0,41,414,1,0,0,0,0,0,0,0,0,0,ARI,wr
Ronnie Rivers,9,21,0,5,29,0,0,0,0,0,0,0,0,0,0,LAR,rb
Ross Dwelley,0,0,0,3,105,1,0,0,0,0,0,0,0,0,0,SFO,te
Russell Gage,0,0,0,29,231,1,0,0,0,0,0,0,0,0,1,TAM,wr
Russell Wilson,35,137,1,1,1,0,198,336,2369,8,5,0,0,0,5,DEN,qb
Ryan Griffin,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,CHI,te
Ryan Succop,0,0,0,0,0,0,0,0,0,0,0,26,23,15,0,TAM,k
Ryan Tannehill,26,47,1,0,0,0,158,243,1976,10,4,0,0,0,2,TEN,qb
Ryan Wright,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,MIN,p
Salvon Ahmed,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,rb
Sam Darnold,3,3,1,0,0,0,11,19,164,1,0,0,0,0,1,CAR,qb
Sam Ehlinger,11,54,0,0,0,0,32,52,304,0,1,0,0,0,1,IND,qb
Samaje Perine,53,221,1,26,213,4,0,0,0,0,0,0,0,0,0,CIN,rb
Sammy Watkins,0,0,0,13,206,0,0,0,0,0,0,0,0,0,0,GNB,wr
Samori Toure,0,0,0,4,75,1,0,0,0,0,0,0,0,0,1,GNB,wr
Saquon Barkley,224,992,7,35,223,0,0,0,0,0,0,0,0,0,1,NYG,rb
Scotty Miller,1,8,0,21,170,0,0,0,0,0,0,0,0,0,0,TAM,wr
Sean Chandler,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,s
Sean McKeon,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,DAL,te
Shane Zylstra,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,DET,te
Shi Smith,0,0,0,14,168,0,0,0,0,0,0,0,0,0,3,CAR,wr
Simi Fehoko,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,DAL,wr
Skylar Thompson,10,14,0,0,0,0,28,52,278,0,1,0,0,0,2,MIA,qb
Skyy Moore,0,0,0,17,205,0,0,0,0,0,0,0,0,0,3,KAN,wr
Snoop Conner,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,rb
Sony Michel,36,106,0,9,53,0,0,0,0,0,0,0,0,0,0,LAC,rb
Spencer Brown,9,43,0,2,10,0,0,0,0,0,0,0,0,0,0,CAR,rb
Stanley Morgan Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,wr
Stefon Diggs,0,0,0,84,1110,9,0,0,0,0,0,0,0,0,1,BUF,wr
Stephen Anderson,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,ARI,te
Stephen Sullivan,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,CAR,te
Sterling Shepard,0,0,0,13,154,1,0,0,0,0,0,0,0,0,0,NYG,wr
Steven Sims Jr.,6,15,0,5,23,0,0,0,0,0,0,0,0,0,1,PIT,wr
Stone Smartt,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,LAC,te
T.J. Hockenson,0,0,0,52,587,4,0,0,0,0,0,0,0,0,0,2TM,te
Tanner Conner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,te
Tanner Gentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,wr
Tanner Hudson,0,0,0,10,132,0,0,0,0,0,0,0,0,0,0,NYG,te
Taylor Bertolet,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,LAC,k
Taylor Heinicke,21,61,1,0,0,0,104,171,1169,7,5,0,0,0,2,WAS,qb
Taysom Hill,58,409,5,5,31,1,8,14,115,1,0,0,0,0,1,NOR,te
Teagan Quitoriano,0,0,0,3,22,1,0,0,0,0,0,0,0,0,0,HOU,te
Teddy Bridgewater,2,21,0,0,0,0,37,60,522,3,3,0,0,0,0,MIA,qb
Tee Higgins,0,0,0,57,826,4,0,0,0,0,0,0,0,0,0,CIN,wr
Terrace Marshall Jr.,0,0,0,18,328,1,0,0,0,0,0,0,0,0,0,CAR,wr
Terry McLaurin,6,17,0,54,840,2,0,0,0,0,0,0,0,0,1,WAS,wr
Tevin Coleman,12,26,1,3,44,1,0,0,0,0,0,0,0,0,0,SFO,rb
Tim Jones,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,JAX,wr
Tom Brady,19,-6,0,0,0,0,311,470,3051,14,2,0,0,0,3,TAM,qb
Tom Kennedy,0,0,0,8,141,0,0,0,0,0,0,0,0,0,0,DET,wr
Tommy Sweeney,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,BUF,te
Tommy Townsend,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,KAN,p
Tommy Tremble,0,0,0,11,101,2,0,0,0,0,0,0,0,0,1,CAR,te
Tony Jones Jr.,2,8,0,2,12,0,0,0,0,0,0,0,0,0,0,2TM,rb
Tony Pollard,136,761,6,23,244,2,0,0,0,0,0,0,0,0,0,DAL,rb
Trace McSorley,4,26,0,0,0,0,8,14,71,0,1,0,0,0,0,ARI,qb
Travis Etienne Jr.,133,728,4,22,202,0,0,0,0,0,0,0,0,0,3,JAX,rb
Travis Homer,9,43,0,10,124,1,0,0,0,0,0,0,0,0,0,SEA,rb
Travis Kelce,2,5,0,73,912,12,0,0,0,0,0,0,0,0,0,KAN,te
Trayveon Williams,4,25,0,1,24,0,0,0,0,0,0,0,0,0,0,CIN,rb
Tre' McKitty,0,0,0,7,49,0,0,0,0,0,0,0,0,0,1,LAC,te
Tre'Quan Smith,0,0,0,18,272,1,0,0,0,0,0,0,0,0,0,NOR,wr
Trent Sherfield,0,0,0,24,280,1,0,0,0,0,0,0,0,0,0,MIA,wr
Trent Taylor,3,18,0,5,28,0,0,0,0,0,0,0,0,0,2,CIN,wr
Trenton Irwin,1,11,0,7,99,1,0,0,0,0,0,0,0,0,0,CIN,wr
Trestan Ebner,24,54,0,2,8,0,0,0,0,0,0,0,0,0,2,CHI,rb
Trevon Wesco,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,CHI,te
Trevor Lawrence,39,179,3,0,0,0,256,385,2655,16,6,0,0,0,8,JAX,qb
Trevor Siemian,4,8,0,0,0,0,15,26,184,1,1,0,0,0,0,CHI,qb
Trey Lance,16,67,0,0,0,0,15,31,194,0,1,0,0,0,1,SFO,qb
Trey McBride,0,0,0,9,46,0,0,0,0,0,0,0,0,0,1,ARI,te
Trey Sermon,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,rb
Treylon Burks,2,12,0,24,334,0,0,0,0,0,0,0,0,0,0,TEN,wr
Tristan Vizcaino,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,ARI,k
Troy Hairston,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,HOU,fb
Tua Tagovailoa,18,35,0,0,0,0,198,284,2564,19,3,0,0,0,2,MIA,qb
Tutu Atwell,1,9,0,4,139,1,0,0,0,0,0,0,0,0,0,LAR,wr
Ty Johnson,14,92,1,3,26,0,0,0,0,0,0,0,0,0,0,NYJ,rb
Ty Montgomery,2,-2,0,3,15,1,0,0,0,0,0,0,0,0,0,NWE,wr
Tylan Wallace,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,BAL,wr
Tyler Allgeier,121,552,1,10,87,1,0,0,0,0,0,0,0,0,0,ATL,rb
Tyler Bass,0,0,0,0,0,0,0,0,0,0,0,26,23,32,0,BUF,k
Tyler Boyd,0,0,0,41,595,4,1,1,23,0,0,0,0,0,0,CIN,wr
Tyler Conklin,1,1,0,38,381,3,0,0,0,0,0,0,0,0,2,NYJ,te
Tyler Davis,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,GNB,te
Tyler Higbee,0,0,0,48,430,0,0,0,0,0,0,0,0,0,0,LAR,te
Tyler Kroft,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,SFO,te
Tyler Lockett,0,0,0,57,708,6,0,0,0,0,0,0,0,0,2,SEA,wr
Tyquan Thornton,3,16,1,10,86,1,0,0,0,0,0,0,0,0,0,NWE,wr
Tyreek Hill,6,30,0,87,1233,4,0,0,0,0,0,0,0,0,1,MIA,wr
Tyrie Cleveland,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,DEN,wr
Tyrion Davis-Price,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,SFO,rb
Tyrod Taylor,3,30,0,0,0,0,1,3,11,0,1,0,0,0,1,NYG,qb
Tyron Johnson,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2TM,wr
Van Jefferson,0,0,0,9,97,2,0,0,0,0,0,0,0,0,0,LAR,wr
Velus Jones Jr.,5,47,0,3,24,1,0,0,0,0,0,0,0,0,2,CHI,wr
Wan'Dale Robinson,2,-1,0,23,227,1,0,0,0,0,0,0,0,0,0,NYG,wr
Wil Lutz,0,0,0,0,0,0,0,0,0,0,0,23,17,24,0,NOR,k
Will Dissly,0,0,0,28,275,3,0,0,0,0,0,0,0,0,0,SEA,te
Younghoe Koo,0,0,0,0,0,0,0,0,0,0,0,25,20,26,0,ATL,k
Zach Ertz,0,0,0,47,406,4,0,0,0,0,0,0,0,0,0,ARI,te
Zach Gentry,0,0,0,15,96,0,0,0,0,0,0,0,0,0,0,PIT,te
Zach Pascal,1,0,0,11,123,1,0,0,0,0,0,0,0,0,0,PHI,wr
Zach Wilson,24,94,1,1,2,1,105,189,1279,4,5,0,0,0,1,NYJ,qb
Zack Moss,21,104,0,7,27,0,0,0,0,0,0,0,0,0,1,2TM,rb
Zamir White,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,rb
Zander Horvath,4,8,0,5,8,2,0,0,0,0,0,0,0,0,0,LAC,fb
Zay Jones,3,21,0,58,562,1,0,0,0,0,0,0,0,0,0,JAX,wr
Zonovan Knight,14,69,0,3,34,0,0,0,0,0,0,0,0,0,1,NYJ,rb
