Name,Att.rush,Yds.rush,TD.rush,Rec.catch,Yds.catch,TD.catch,Cmp.pass,Att.pass,Yds.pass,TD.pass,Int.pass,FGA,FGM,XPM,Fmb,Tm,Pos
Josh Reynolds,0,0,0,27,438,4,0,0,0,0,0,0,0,0,1,DET,wr
Josh Whyle,0,0,0,8,78,1,0,0,0,0,0,0,0,0,0,TEN,te
Joshua Dobbs,72,400,6,0,0,0,252,394,2401,13,10,0,0,0,14,2TM,qb
Joshua Kelley,88,360,2,5,17,0,0,0,0,0,0,0,0,0,0,LAC,rb
Joshua Palmer,0,0,0,23,377,1,0,0,0,0,0,0,0,0,1,LAC,wr
Josiah Deguara,0,0,0,8,65,0,0,0,0,0,0,0,0,0,0,GNB,te
JuJu Smith-Schuster,0,0,0,24,159,1,0,0,0,0,0,0,0,0,0,NWE,wr
Julian Hill,0,0,0,2,14,0,0,0,0,0,0,0,0,0,1,MIA,te
Julio Jones,0,0,0,5,16,1,0,0,0,0,0,0,0,0,0,PHI,wr
Justice Hill,66,290,3,16,73,0,0,0,0,0,0,0,0,0,1,BAL,rb
Justin Fields,77,400,1,0,0,0,143,222,1587,12,6,0,0,0,7,CHI,qb
Justin Herbert,48,233,3,1,10,0,266,402,2826,20,6,0,0,0,4,LAC,qb
Justin Jefferson,0,0,0,36,571,3,0,0,0,0,0,0,0,0,1,MIN,wr
Justin Tucker,0,0,0,0,0,0,0,0,0,0,0,26,21,35,0,BAL,k
Justin Watson,0,0,0,20,332,2,0,0,0,0,0,0,0,0,1,KAN,wr
Justyn Ross,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,KAN,wr
Juwan Johnson,0,0,0,18,142,1,0,0,0,0,0,0,0,0,0,NOR,te
Juwann Winfree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,wr
K.J. Osborn,0,0,0,36,418,2,0,0,0,0,0,0,0,0,1,MIN,wr
Ka'imi Fairbairn,0,0,0,0,0,0,0,0,0,0,0,19,18,14,0,HOU,k
Kadarius Toney,8,9,0,22,139,1,0,1,0,0,0,0,0,0,1,KAN,wr
Kalif Raymond,5,58,0,26,372,1,0,0,0,0,0,0,0,0,0,DET,wr
Kareem Hunt,89,286,6,9,59,0,0,0,0,0,0,0,0,0,0,CLE,rb
KaVontae Turpin,8,79,1,10,113,3,0,0,0,0,0,0,0,0,1,DAL,wr
Kayshon Boutte,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,NWE,wr
Ke'Shawn Vaughn,24,42,0,2,2,0,0,0,0,0,0,0,0,0,0,TAM,rb
Keaontay Ingram,35,74,0,4,26,0,0,0,0,0,0,0,0,0,0,ARI,rb
Keaton Mitchell,29,269,2,6,70,0,0,0,0,0,0,0,0,0,0,BAL,rb
Keenan Allen,2,6,0,97,1117,7,1,1,49,1,0,0,0,0,2,LAC,wr
Keisean Nixon,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,GNB,cb
Keith Kirkwood,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,NOR,wr
Keith Smith,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,ATL,fb
Kendre Miller,28,83,0,9,111,0,0,0,0,0,0,0,0,0,0,NOR,rb
Kendrick Bourne,1,4,0,37,406,4,0,0,0,0,0,0,0,0,1,NWE,wr
Kene Nwangwu,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,rb
Kenneth Gainwell,57,202,2,18,88,0,0,0,0,0,0,0,0,0,2,PHI,rb
Kenneth Walker III,149,613,6,17,173,1,0,0,0,0,0,0,0,0,0,SEA,rb
Kenny Pickett,39,51,1,0,0,0,194,314,2000,6,4,0,0,0,1,PIT,qb
Kenyan Drake,1,0,0,2,31,0,0,0,0,0,0,0,0,0,1,BAL,rb
KhaDarel Hodge,1,0,0,11,199,0,0,0,0,0,0,0,0,0,1,ATL,wr
Khalil Herbert,73,331,0,14,103,1,0,0,0,0,0,0,0,0,1,CHI,rb
Khalil Shakir,0,0,0,25,410,2,0,0,0,0,0,0,0,0,1,BUF,wr
Khari Blasingame,8,26,0,2,5,0,0,0,0,0,0,0,0,0,0,CHI,fb
Kirk Cousins,14,25,0,0,0,0,216,311,2331,18,5,0,0,0,7,MIN,qb
Ko Kieft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TAM,te
Kwamie Lassiter II,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,CIN,wr
Kyle Allen,9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,qb
Kyle Juszczyk,5,6,0,8,65,2,0,0,0,0,0,0,0,0,0,SFO,fb
Kyle Philips,0,0,0,13,166,0,0,0,0,0,0,0,0,0,1,TEN,wr
Kyle Pitts,1,-4,0,37,441,1,0,0,0,0,0,0,0,0,0,ATL,te
Kyle Trask,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,TAM,qb
Kylen Granson,0,0,0,17,175,1,0,0,0,0,0,0,0,0,0,IND,te
Kyler Murray,14,86,3,0,0,0,66,107,719,2,2,0,0,0,1,ARI,qb
Kyren Williams,113,599,6,19,166,3,0,0,0,0,0,0,0,0,1,LAR,rb
La'Mical Perine,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,KAN,rb
Lamar Jackson,112,574,5,0,0,0,228,334,2618,13,5,0,0,0,11,BAL,qb
Latavius Murray,70,280,3,16,98,0,0,0,0,0,0,0,0,0,0,BUF,rb
Laviska Shenault Jr.,12,55,0,10,60,0,0,0,0,0,0,0,0,0,1,CAR,wr
Lawrence Cager,0,0,0,3,27,1,0,0,0,0,0,0,0,0,0,NYG,te
Lil'Jordan Humphrey,0,0,0,6,53,1,0,0,0,0,0,0,0,0,0,DEN,wr
Logan Cooke,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,JAX,p
Logan Thomas,1,2,0,45,424,3,0,0,0,0,0,0,0,0,2,WAS,te
Lucas Havrisik,0,0,0,0,0,0,0,0,0,0,0,7,5,6,0,LAR,k
Lucas Krull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,te
Luke Farrell,0,0,0,10,111,0,0,0,0,0,0,0,0,0,0,JAX,te
Luke Musgrave,0,0,0,33,341,1,0,0,0,0,0,0,0,0,0,GNB,te
Luke Schoonmaker,0,0,0,6,49,2,0,0,0,0,0,0,0,0,0,DAL,te
Lynn Bowden Jr.,2,40,0,1,12,0,0,0,0,0,0,0,0,0,0,NOR,wr
Mac Jones,26,96,0,0,0,0,224,345,2120,10,12,0,0,0,3,NWE,qb
Mack Hollins,0,0,0,17,247,0,0,0,0,0,0,0,0,0,0,ATL,wr
Malcolm Rodriguez,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,DET,lb
Malik Heath,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,GNB,wr
Malik Taylor,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,NYJ,wr
Malik Willis,5,21,0,0,0,0,4,5,74,0,0,0,0,0,1,TEN,qb
Marcedes Lewis,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,CHI,te
Mark Andrews,1,0,0,45,544,6,0,0,0,0,0,0,0,0,1,BAL,te
Marquez Valdes-Scantling,0,0,0,15,248,1,0,0,0,0,0,0,0,0,1,KAN,wr
Marquise Brown,2,23,0,51,574,4,0,0,0,0,0,0,0,0,0,ARI,wr
Marquise Goodwin,4,33,0,3,10,0,0,0,0,0,0,0,0,0,0,CLE,wr
Marvin Jones Jr.,0,0,0,5,35,0,0,0,0,0,0,0,0,0,1,DET,wr
Marvin Mims Jr.,6,10,0,15,282,1,0,0,0,0,0,0,0,0,1,DEN,wr
Matt Ammendola,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,HOU,k
Matt Breida,50,125,1,14,74,0,0,0,0,0,0,0,0,0,1,NYG,rb
Matt Gay,0,0,0,0,0,0,0,0,0,0,0,23,19,28,0,IND,k
Matt Prater,0,0,0,0,0,0,0,0,0,0,0,22,19,11,0,ARI,k
Matthew Stafford,16,71,0,0,0,0,208,342,2489,13,9,0,0,0,0,LAR,qb
Mecole Hardman Jr.,1,3,0,9,47,0,0,0,0,0,0,0,0,0,1,2TM,NA
Melvin Gordon,13,53,0,3,46,0,0,0,0,0,0,0,0,0,0,BAL,rb
Michael Burton,4,3,0,1,3,0,0,0,0,0,0,0,0,0,0,DEN,fb
Michael Carter,12,57,0,19,83,0,0,0,0,0,0,0,0,0,0,2TM,wr
Michael Gallup,0,0,0,28,357,1,0,0,0,0,0,0,0,0,0,DAL,wr
Michael Mayer,0,0,0,22,251,1,0,0,0,0,0,0,0,0,0,LVR,te
Michael Pittman Jr.,0,0,0,76,784,3,0,0,0,0,0,0,0,0,1,IND,wr
Michael Thomas,0,0,0,39,448,1,0,0,0,0,0,0,0,0,0,NOR,wr
Michael Wilson,0,0,0,28,435,2,0,0,0,0,0,0,0,0,0,ARI,wr
Mike Boone,5,23,0,7,40,0,0,0,0,0,0,0,0,0,1,HOU,rb
Mike Evans,0,0,0,54,850,9,0,0,0,0,0,0,0,0,0,TAM,wr
Mike Gesicki,0,0,0,21,182,1,0,0,0,0,0,0,0,0,0,NWE,te
Mike Strachan,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,CAR,wr
Mike White,5,-7,0,0,0,0,2,3,67,1,1,0,0,0,0,MIA,qb
Mike Williams,1,3,0,19,249,1,0,0,0,0,0,0,0,0,0,LAC,wr
Miles Boykin,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,PIT,wr
Miles Sanders,97,302,1,21,120,0,0,0,0,0,0,0,0,0,2,CAR,rb
Mitch Trubisky,3,18,0,0,0,0,18,32,156,1,2,0,0,0,0,PIT,qb
Mitchell Wilcox,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,CIN,te
Mo Alie-Cox,0,0,0,6,102,1,0,0,0,0,0,0,0,0,0,IND,te
MyCole Pruitt,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,ATL,te
Najee Harris,143,598,4,19,116,0,0,0,0,0,0,0,0,0,1,PIT,rb
Nate Adkins,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,DEN,te
Nathan Peterman,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,1,CHI,qb
Nelson Agholor,0,0,0,20,282,3,0,0,0,0,0,0,0,0,1,BAL,wr
Nick Bawden,1,1,1,2,13,0,0,0,0,0,0,0,0,0,0,NYJ,fb
Nick Chubb,28,170,0,4,21,0,0,0,0,0,0,0,0,0,0,CLE,rb
Nick Folk,0,0,0,0,0,0,0,0,0,0,0,23,22,17,0,TEN,k
Nick Westbrook-Ikhine,0,0,0,24,281,3,0,0,0,0,0,0,0,0,0,TEN,wr
Nico Collins,0,0,0,50,800,5,0,0,0,0,0,0,0,0,0,HOU,wr
Noah Brown,1,-1,0,21,439,1,0,0,0,0,0,0,0,0,0,HOU,wr
Noah Fant,0,0,0,19,261,0,0,0,0,0,0,0,0,0,0,SEA,te
Noah Gray,1,1,0,21,244,1,0,0,0,0,0,0,0,0,0,KAN,te
Odell Beckham Jr.,0,0,0,27,408,2,0,0,0,0,0,0,0,0,1,BAL,wr
Olamide Zaccheaus,0,0,0,7,116,2,0,0,0,0,0,0,0,0,0,PHI,wr
P.J. Walker,13,30,0,0,0,0,54,111,674,1,5,0,0,0,4,CLE,qb
Parris Campbell,0,0,0,20,104,0,0,0,0,0,0,0,0,0,0,NYG,wr
Pat Freiermuth,0,0,0,18,180,2,0,0,0,0,0,0,0,0,0,PIT,te
Patrick Mahomes II,53,305,0,0,0,0,280,411,2917,21,9,0,0,0,3,KAN,qb
Patrick Ricard,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,BAL,fb
Patrick Taylor Jr.,14,42,0,6,32,0,0,0,0,0,0,0,0,0,0,GNB,rb
Payne Durham,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,TAM,te
Peyton Hendershot,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,DAL,te
Pharaoh Brown,0,0,0,7,170,1,0,0,0,0,0,0,0,0,0,NWE,te
Phillip Dorsett II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,wr
Pierre Strong Jr.,35,153,1,3,38,0,0,0,0,0,0,0,0,0,0,CLE,rb
Puka Nacua,3,11,0,73,924,3,0,0,0,0,0,0,0,0,1,LAR,wr
Quentin Johnston,1,2,0,21,190,1,0,0,0,0,0,0,0,0,0,LAC,wr
Quez Watkins,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,PHI,wr
Quintin Morris,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,BUF,te
Rachaad White,156,559,4,43,364,1,0,0,0,0,0,0,0,0,1,TAM,rb
Raheem Blackshear,11,30,0,5,41,0,0,0,0,0,0,0,0,0,0,CAR,rb
Raheem Mostert,151,785,13,20,158,2,0,0,0,0,0,0,0,0,4,MIA,rb
Rakim Jarrett,1,0,0,4,60,0,0,0,0,0,0,0,0,0,0,TAM,wr
Randall Cobb,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,NYJ,wr
Randy Bullock,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,NYG,k
Rashaad Penny,5,17,0,1,5,0,0,0,0,0,0,0,0,0,0,PHI,rb
Rashee Rice,1,-3,0,44,527,5,0,0,0,0,0,0,0,0,0,KAN,wr
Rashid Shaheed,6,33,0,33,534,3,0,0,0,0,0,0,0,0,1,NOR,wr
Rashod Bateman,1,18,0,22,236,1,0,0,0,0,0,0,0,0,0,BAL,wr
Ray-Ray McCloud III,2,23,0,9,113,0,0,0,0,0,0,0,0,0,1,SFO,wr
Reggie Gilliam,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,BUF,fb
Rhamondre Stevenson,147,580,4,37,238,0,0,0,0,0,0,0,0,0,0,NWE,rb
Richie James Jr.,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,KAN,wr
Rico Dowdle,58,246,1,10,69,2,0,0,0,0,0,0,0,0,0,DAL,rb
Riley Patterson,0,0,0,0,0,0,0,0,0,0,0,15,13,31,0,DET,k
River Cracraft,0,0,0,6,87,1,0,0,0,0,0,0,0,0,0,MIA,wr
Robbie Chosen,0,0,0,3,107,1,0,0,0,0,0,0,0,0,0,MIA,wr
Robert Tonyan,0,0,0,7,58,0,0,0,0,0,0,0,0,0,0,CHI,te
Robert Woods,0,0,0,30,326,1,0,0,0,0,0,0,0,0,0,HOU,wr
Rodney Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,te
Romeo Doubs,0,0,0,41,433,7,0,0,0,0,0,0,0,0,0,GNB,wr
Rondale Moore,23,156,1,28,254,1,0,0,0,0,0,0,0,0,0,ARI,wr
Ronnie Bell,0,0,0,4,51,1,0,0,0,0,0,0,0,0,0,SFO,wr
Ronnie Rivers,13,57,0,4,18,0,0,0,0,0,0,0,0,0,0,LAR,rb
Roschon Johnson,54,232,1,24,131,0,0,0,0,0,0,0,0,0,1,CHI,rb
Ross Dwelley,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,SFO,te
Royce Freeman,63,292,2,0,0,0,0,0,0,0,0,0,0,0,0,LAR,rb
Russell Wilson,53,266,1,0,0,0,218,319,2199,20,4,0,0,0,7,DEN,qb
Ryan Tannehill,12,40,1,0,0,0,98,158,1128,2,6,0,0,0,3,TEN,qb
Salvon Ahmed,22,61,1,16,88,1,0,0,0,0,0,0,0,0,0,MIA,rb
Sam Darnold,8,-8,0,0,0,0,2,3,7,0,0,0,0,0,0,SFO,qb
Sam Howell,36,222,3,0,0,0,323,486,3339,18,13,0,0,0,4,WAS,qb
Sam LaPorta,0,0,0,55,539,5,0,0,0,0,0,0,0,0,0,DET,te
Samaje Perine,36,173,1,33,337,0,0,0,0,0,0,0,0,0,3,DEN,rb
Samori Toure,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,GNB,wr
Saquon Barkley,165,697,1,28,168,4,0,0,0,0,0,0,0,0,1,NYG,rb
Scott Miller,0,0,0,8,80,2,0,0,0,0,0,0,0,0,0,ATL,wr
Sean Clifford,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GNB,qb
Sean McKeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,te
Sean Tucker,15,23,0,2,9,0,0,0,0,0,0,0,0,0,0,TAM,rb
Shedrick Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,wr
Simi Fehoko,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,LAC,wr
Skyy Moore,3,23,0,20,239,1,0,0,0,0,0,0,0,0,0,KAN,wr
Stefon Diggs,0,0,0,83,969,8,0,0,0,0,0,0,0,0,2,BUF,wr
Stephen Sullivan,0,0,0,7,74,0,0,0,0,0,0,0,0,0,0,CAR,te
Sterling Shepard,0,0,0,7,39,1,0,0,0,0,0,0,0,0,1,NYG,wr
Steven Sims,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,HOU,wr
Stone Smartt,0,0,0,3,80,1,0,0,0,0,0,0,0,0,0,LAC,te
T.J. Hockenson,0,0,0,80,786,5,0,0,0,0,0,0,0,0,1,MIN,te
Tank Bigsby,36,86,2,1,6,0,0,0,0,0,0,0,0,0,2,JAX,rb
Tank Dell,11,51,0,47,709,7,0,0,0,0,0,0,0,0,1,HOU,wr
Tanner Hudson,0,0,0,22,193,0,0,0,0,0,0,0,0,0,0,CIN,te
Taylor Heinicke,9,68,0,0,0,0,41,74,498,3,1,0,0,0,0,ATL,qb
Taysom Hill,57,287,3,24,214,1,5,6,72,1,0,0,0,0,1,NOR,qb
Teagan Quitoriano,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,HOU,te
Teddy Bridgewater,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,qb
Tee Higgins,0,0,0,27,328,2,0,0,0,0,0,0,0,0,0,CIN,wr
Terrace Marshall Jr.,0,0,0,18,134,0,0,0,0,0,0,0,0,0,1,CAR,wr
Terry McLaurin,0,0,0,60,694,2,0,0,0,0,0,0,0,0,0,WAS,wr
Thomas Morstead,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,NYJ,p
Tim Boyle,3,3,0,0,0,0,34,52,212,1,3,0,0,0,2,NYJ,qb
Tim Jones,0,0,0,7,44,0,0,0,0,0,0,0,0,0,0,JAX,wr
Tommy DeVito,21,83,1,0,0,0,66,105,697,7,3,0,0,0,2,NYG,qb
Tommy Tremble,0,0,0,13,84,3,0,0,0,0,0,0,0,0,0,CAR,te
Tony Jones Jr.,26,95,2,7,37,0,0,0,0,0,0,0,0,0,0,2TM,rb
Tony Pollard,160,669,4,39,233,0,0,0,0,0,0,0,0,0,3,DAL,rb
Travis Etienne Jr.,194,726,7,36,312,1,0,0,0,0,0,0,0,0,0,JAX,rb
Travis Homer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,rb
Travis Kelce,0,0,0,70,732,5,0,0,0,0,0,0,0,0,1,KAN,te
Trayveon Williams,12,59,0,5,9,0,0,0,0,0,0,0,0,0,0,CIN,rb
Tre Tucker,7,63,0,8,161,0,0,0,0,0,0,0,0,0,0,LVR,wr
Trent Sherfield,0,0,0,7,53,0,0,0,0,0,0,0,0,0,0,BUF,wr
Trent Taylor,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,wr
Trenton Irwin,0,0,0,17,216,1,0,0,0,0,0,0,0,0,2,CIN,wr
Trevon Wesco,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,TEN,te
Trevor Lawrence,51,240,3,0,0,0,249,370,2746,12,7,0,0,0,7,JAX,qb
Trey McBride,0,0,0,48,521,1,0,0,0,0,0,0,0,0,0,ARI,te
Trey Palmer,1,6,0,25,227,2,0,0,0,0,0,0,0,0,1,TAM,wr
Trey Sermon,8,24,0,1,4,0,0,0,0,0,0,0,0,0,0,IND,rb
Treylon Burks,2,14,0,8,122,0,0,0,0,0,0,0,0,0,0,TEN,wr
Trishton Jackson,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,MIN,wr
Tua Tagovailoa,27,40,0,0,0,0,263,377,3177,22,10,0,0,0,10,MIA,qb
Tucker Kraft,0,0,0,7,58,1,0,0,0,0,0,0,0,0,0,GNB,te
Tutu Atwell,4,35,0,36,467,3,0,0,0,0,0,0,0,0,0,LAR,wr
Ty Chandler,37,168,1,10,83,0,0,0,0,0,0,0,0,0,0,MIN,rb
Ty Johnson,10,32,0,3,47,1,0,0,0,0,0,0,0,0,0,BUF,rb
Ty Montgomery,2,7,0,4,23,0,0,0,0,0,0,0,0,0,0,NWE,wr
Tyjae Spears,50,254,1,29,179,0,0,0,0,0,0,0,0,0,0,TEN,rb
Tyler Allgeier,135,466,3,12,83,0,0,0,0,0,0,0,0,0,0,ATL,rb
Tyler Bass,0,0,0,0,0,0,0,0,0,0,0,23,18,34,0,BUF,k
Tyler Boyd,1,6,0,50,462,2,0,0,0,0,0,0,0,0,0,CIN,wr
Tyler Conklin,0,0,0,39,414,0,0,0,0,0,0,0,0,0,0,NYJ,te
Tyler Higbee,0,0,0,32,332,2,0,0,0,0,0,0,0,0,0,LAR,te
Tyler Huntley,6,16,0,0,0,0,5,8,38,1,0,0,0,0,0,BAL,qb
Tyler Lockett,0,0,0,54,575,4,0,0,0,0,0,0,0,0,0,SEA,wr
Tyler Scott,6,44,0,10,81,0,0,0,0,0,0,0,0,0,1,CHI,wr
Tyquan Thornton,1,3,0,5,34,0,0,0,0,0,0,0,0,0,0,NWE,wr
Tyreek Hill,3,19,0,88,1324,10,0,0,0,0,0,0,0,0,1,MIA,wr
Tyrion Davis-Price,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,SFO,rb
Tyrod Taylor,22,98,0,0,0,0,57,87,579,2,0,0,0,0,2,NYG,qb
Tyson Bagent,23,109,2,0,0,0,94,143,859,3,6,0,0,0,3,CHI,qb
Van Jefferson,1,4,0,14,164,0,0,0,0,0,0,0,0,0,0,2TM,wr
Velus Jones Jr.,4,22,0,3,9,0,0,0,0,0,0,0,0,0,0,CHI,wr
Wan'Dale Robinson,6,27,0,36,265,1,0,0,0,0,0,0,0,0,0,NYG,wr
Wil Lutz,0,0,0,0,0,0,0,0,0,0,0,26,24,18,0,DEN,k
Will Dissly,0,0,0,10,108,0,0,0,0,0,0,0,0,0,0,SEA,te
Will Levis,15,12,0,0,0,0,91,152,1042,6,2,0,0,0,1,TEN,qb
Will Mallory,0,0,0,6,91,0,0,0,0,0,0,0,0,0,0,IND,te
Willie Snead,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,SFO,wr
Xavier Gipson,4,34,0,7,82,0,0,0,0,0,0,0,0,0,4,NYJ,wr
Xavier Hutchinson,4,44,0,2,43,0,0,0,0,0,0,0,0,0,0,HOU,wr
Younghoe Koo,0,0,0,0,0,0,0,0,0,0,0,23,22,17,0,ATL,k
Zach Charbonnet,67,308,0,23,103,0,0,0,0,0,0,0,0,0,0,SEA,rb
Zach Ertz,0,0,0,27,187,1,0,0,0,0,0,0,0,0,0,ARI,te
Zach Evans,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,LAR,rb
Zach Pascal,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,ARI,wr
Zach Wilson,33,199,0,0,0,0,190,321,1944,6,7,0,0,0,9,NYJ,qb
Zack Moss,141,672,5,18,138,1,0,0,0,0,0,0,0,0,0,IND,rb
Zamir White,18,46,0,6,38,0,0,0,0,0,0,0,0,0,1,LVR,rb
Zay Flowers,8,56,1,58,613,2,0,0,0,0,0,0,0,0,0,BAL,wr
Zay Jones,0,0,0,13,108,2,0,0,0,0,0,0,0,0,0,JAX,wr
Zeke Turner,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,lb
Zonovan Knight,3,13,0,1,8,0,0,0,0,0,0,0,0,0,0,DET,rb
